State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Ramanathapuram,"Kamuthi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,3800,4000,3900
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,16000,18000,17000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,15/03/2026,13000,14000,13500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3400,3200
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,18000,20000,19000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,8000,8600,8300
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,7600,8400,8000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,4200,4600,4400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1000,1400,1200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Banana,"Red Banana",Local,15/03/2026,5000,6500,5750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2200,2600,2400
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3800,4200,4000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,11000,12000,11500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Banana,Poovan,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,8200,9400,8800
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4500,5200,4850
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3200,3100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4200,5400,4800
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,6000,6200,6100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,14000,16500,15250
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2800,3200,3000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5400,5800,5600
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,5800,6500,6150
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4400,5500,4950
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4800,5400,5100
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,7400,8500,7950
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,3200,2850
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2200,2200,2200
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,8000,8000,8000
"Tamil Nadu",Thanjavur,"Tirukattupalli(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2600,2600,2600
"Tamil Nadu",Thanjavur,"Tirukattupalli(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,3800,3800,3800
"Tamil Nadu",Thanjavur,"Tirukattupalli(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Thanjavur,"Tirukattupalli(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2400,2500,2450
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,14000,26000,20000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,15/03/2026,7000,7000,7000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2400,2600,2500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,4800,6500,5650
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC","Betal Leaves",Mysore,Local,15/03/2026,22000,22000,22000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,2000,4400,3200
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1500,1500,1500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,2500,3800,3150
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,15/03/2026,14000,26000,20000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,2500,6500,4500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1400,1500,1450
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1600,1600,1600
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,6400,6400,6400
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4400,4400,4400
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2400,2400,2400
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,11000,11000,11000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3600,3600,3600
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Soyabean,Local,Local,15/03/2026,10000,10000,10000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3400,4000,3700
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,16000,20000,18000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Banana,"Red Banana",Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,14000,19000,16500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Tomato,Other,Local,15/03/2026,2200,2400,2300
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,2800,3200,3000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1400,1600,1500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,3000,3200,3100
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,12000,14000,13000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4600,5400,5000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,7000,9000,8000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,18000,20000,19000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,16000,18000,17000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,4500,4800,4650
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2500,3000,2750
